1520485395,f1bbccddeeaa,1520485371,ffbbccddeeaa,-76,2 
1520485395,f1bbccddeeaa,1520485373,ffbbccddeeaa,-85,2 
1520485396,f3bbccddeeaa,1520485375,ffbbccddeeaa,-79,2 
1520485396,f1bbccddeeaa,1520485374,ffbbccddeeaa,-83,2 
1520485396,f3bbccddeeaa,1520485377,ffbbccddeeaa,-79,2 
1520485397,f1bbccddeeaa,1520485377,ffbbccddeeaa,-73,2 
1520485397,f4bbccddeeaa,1520485377,ffbbccddeeaa,-74,2 
1520485397,f3bbccddeeaa,1520485379,ffbbccddeeaa,-78,2 
1520485397,f1bbccddeeaa,1520485379,ffbbccddeeaa,-73,2 
1520485398,f4bbccddeeaa,1520485379,ffbbccddeeaa,-77,2 
1520485398,f3bbccddeeaa,1520485381,ffbbccddeeaa,-77,2 
1520485398,f1bbccddeeaa,1520485381,ffbbccddeeaa,-85,2 
1520485398,f4bbccddeeaa,1520485381,ffbbccddeeaa,-79,2 
1520485398,f3bbccddeeaa,1520485383,ffbbccddeeaa,-78,2 
1520485399,f1bbccddeeaa,1520485383,ffbbccddeeaa,-73,2 
1520485399,f4bbccddeeaa,1520485383,ffbbccddeeaa,-81,2 
1520485399,f3bbccddeeaa,1520485384,ffbbccddeeaa,-75,2 
1520485399,f1bbccddeeaa,1520485386,ffbbccddeeaa,-73,2 
1520485400,f4bbccddeeaa,1520485384,ffbbccddeeaa,-76,2 
1520485400,f2bbccddeeaa,1520485369,ffbbccddeeaa,-87,2 
1520485400,f3bbccddeeaa,1520485386,ffbbccddeeaa,-77,2 
1520485400,f1bbccddeeaa,1520485390,ffbbccddeeaa,-73,2 
1520485400,f4bbccddeeaa,1520485386,ffbbccddeeaa,-73,2 
1520485400,f2bbccddeeaa,1520485373,ffbbccddeeaa,-87,2 
1520485401,f3bbccddeeaa,1520485389,ffbbccddeeaa,-76,2 
1520485401,f1bbccddeeaa,1520485392,ffbbccddeeaa,-84,2 
1520485401,f4bbccddeeaa,1520485389,ffbbccddeeaa,-76,2 
1520485401,f2bbccddeeaa,1520485374,ffbbccddeeaa,-80,2 
1520485401,f3bbccddeeaa,1520485391,ffbbccddeeaa,-78,2 
1520485401,f1bbccddeeaa,1520485395,ffbbccddeeaa,-75,2 
1520485401,f2bbccddeeaa,1520485376,ffbbccddeeaa,-82,2 
1520485402,f4bbccddeeaa,1520485391,ffbbccddeeaa,-76,2 
1520485402,f3bbccddeeaa,1520485395,ffbbccddeeaa,-81,2 
1520485402,f1bbccddeeaa,1520485397,ffbbccddeeaa,-75,2 
1520485402,f2bbccddeeaa,1520485380,ffbbccddeeaa,-80,2 
1520485402,f4bbccddeeaa,1520485393,ffbbccddeeaa,-73,2 
1520485402,f3bbccddeeaa,1520485397,ffbbccddeeaa,-79,2 
1520485403,f1bbccddeeaa,1520485399,ffbbccddeeaa,-86,2 
1520485403,f2bbccddeeaa,1520485385,ffbbccddeeaa,-79,2 
1520485403,f4bbccddeeaa,1520485395,ffbbccddeeaa,-72,2 
1520485403,f3bbccddeeaa,1520485400,ffbbccddeeaa,-82,2 
1520485403,f2bbccddeeaa,1520485389,ffbbccddeeaa,-79,2 
1520485404,f4bbccddeeaa,1520485398,ffbbccddeeaa,-78,2 
1520485404,f3bbccddeeaa,1520485402,ffbbccddeeaa,-80,2 
1520485404,f2bbccddeeaa,1520485391,ffbbccddeeaa,-76,2 
1520485404,f4bbccddeeaa,1520485398,ffbbccddeeaa,-73,2 
1520485405,f2bbccddeeaa,1520485393,ffbbccddeeaa,-84,2 
1520485405,f1bbccddeeaa,1520485404,ffbbccddeeaa,-74,2 
1520485405,f4bbccddeeaa,1520485400,ffbbccddeeaa,-78,2 
1520485405,f3bbccddeeaa,1520485404,ffbbccddeeaa,-74,2 
1520485405,f2bbccddeeaa,1520485395,ffbbccddeeaa,-82,2 
1520485406,f4bbccddeeaa,1520485403,ffbbccddeeaa,-79,2 
1520485406,f1bbccddeeaa,1520485405,ffbbccddeeaa,-85,2 
1520485406,f2bbccddeeaa,1520485401,ffbbccddeeaa,-82,2 
1520485406,f4bbccddeeaa,1520485406,ffbbccddeeaa,-75,2 
1520485406,f2bbccddeeaa,1520485405,ffbbccddeeaa,-81,2 
1520485407,f2bbccddeeaa,1520485406,ffbbccddeeaa,-78,2 
1520485407,f3bbccddeeaa,1520485407,ffbbccddeeaa,-74,2 
1520485409,f4bbccddeeaa,1520485409,ffbbccddeeaa,-73,2 
1520485410,f1bbccddeeaa,1520485409,ffbbccddeeaa,-72,2 
1520485410,f3bbccddeeaa,1520485410,ffbbccddeeaa,-80,2 
1520485411,f1bbccddeeaa,1520485410,ffbbccddeeaa,-73,2 
1520485412,f4bbccddeeaa,1520485411,ffbbccddeeaa,-76,2 
1520485414,f2bbccddeeaa,1520485413,ffbbccddeeaa,-75,2 
1520485415,f3bbccddeeaa,1520485414,ffbbccddeeaa,-80,2 
1520485423,f1bbccddeeaa,1520485417,ffbbccddeeaa,-73,2 
1520485423,f2bbccddeeaa,1520485415,ffbbccddeeaa,-87,2 
1520485423,f4bbccddeeaa,1520485414,ffbbccddeeaa,-72,2 
1520485423,f3bbccddeeaa,1520485416,ffbbccddeeaa,-79,2 
1520485423,f4bbccddeeaa,1520485415,ffbbccddeeaa,-72,2 
1520485423,f2bbccddeeaa,1520485418,ffbbccddeeaa,-91,2 
1520485423,f3bbccddeeaa,1520485418,ffbbccddeeaa,-82,2 
1520485424,f4bbccddeeaa,1520485417,ffbbccddeeaa,-73,2 
1520485424,f2bbccddeeaa,1520485423,ffbbccddeeaa,-80,2 
1520485424,f3bbccddeeaa,1520485424,ffbbccddeeaa,-76,2 
1520485425,f4bbccddeeaa,1520485420,ffbbccddeeaa,-74,2 
1520485425,f2bbccddeeaa,1520485424,ffbbccddeeaa,-77,2 
1520485425,f4bbccddeeaa,1520485424,ffbbccddeeaa,-73,2 
1520485426,f3bbccddeeaa,1520485425,ffbbccddeeaa,-74,2 
1520485426,f2bbccddeeaa,1520485425,ffbbccddeeaa,-87,2 
1520485426,f4bbccddeeaa,1520485425,ffbbccddeeaa,-73,2 
1520485427,f1bbccddeeaa,1520485426,ffbbccddeeaa,-74,2 
1520485428,f2bbccddeeaa,1520485427,ffbbccddeeaa,-78,2 
1520485429,f3bbccddeeaa,1520485428,ffbbccddeeaa,-84,2 
1520485429,f1bbccddeeaa,1520485429,ffbbccddeeaa,-89,2 
1520485430,f4bbccddeeaa,1520485430,ffbbccddeeaa,-78,2 
1520485430,f2bbccddeeaa,1520485429,ffbbccddeeaa,-79,2 
1520485431,f3bbccddeeaa,1520485430,ffbbccddeeaa,-84,2 
1520485432,f1bbccddeeaa,1520485431,ffbbccddeeaa,-80,2 
1520485433,f4bbccddeeaa,1520485432,ffbbccddeeaa,-79,2 
1520485433,f3bbccddeeaa,1520485432,ffbbccddeeaa,-84,2 
1520485435,f4bbccddeeaa,1520485435,ffbbccddeeaa,-78,2 
1520485436,f2bbccddeeaa,1520485435,ffbbccddeeaa,-87,2 
1520485436,f1bbccddeeaa,1520485435,ffbbccddeeaa,-82,2 
1520485436,f4bbccddeeaa,1520485436,ffbbccddeeaa,-85,2 
1520485437,f2bbccddeeaa,1520485436,ffbbccddeeaa,-85,2 
1520485439,f1bbccddeeaa,1520485438,ffbbccddeeaa,-80,2 
1520485439,f4bbccddeeaa,1520485438,ffbbccddeeaa,-85,2 
1520485439,f2bbccddeeaa,1520485439,ffbbccddeeaa,-81,2 
1520485440,f2bbccddeeaa,1520485440,ffbbccddeeaa,-85,2 
1520485442,f4bbccddeeaa,1520485441,ffbbccddeeaa,-86,2 
1520485442,f2bbccddeeaa,1520485442,ffbbccddeeaa,-82,2 
1520485444,f1bbccddeeaa,1520485444,ffbbccddeeaa,-80,2 
1520485445,f3bbccddeeaa,1520485444,ffbbccddeeaa,-84,2 
1520485461,f4bbccddeeaa,1520485443,ffbbccddeeaa,-80,2 
1520485461,f3bbccddeeaa,1520485446,ffbbccddeeaa,-86,2 
1520485461,f2bbccddeeaa,1520485444,ffbbccddeeaa,-81,2 
