1520480888,f3bbccddeeaa,1520480868,ffbbccddeeaa,-71,2 
1520480889,f3bbccddeeaa,1520480873,ffbbccddeeaa,-80,2 
1520480890,f3bbccddeeaa,1520480875,ffbbccddeeaa,-76,2 
1520480890,f3bbccddeeaa,1520480878,ffbbccddeeaa,-67,2 
1520480891,f3bbccddeeaa,1520480880,ffbbccddeeaa,-67,2 
1520480891,f1bbccddeeaa,1520480868,ffbbccddeeaa,-74,2 
1520480892,f3bbccddeeaa,1520480883,ffbbccddeeaa,-77,2 
1520480892,f1bbccddeeaa,1520480872,ffbbccddeeaa,-75,2 
1520480892,f2bbccddeeaa,1520480866,ffbbccddeeaa,-75,2 
1520480892,f3bbccddeeaa,1520480885,ffbbccddeeaa,-79,2 
1520480893,f1bbccddeeaa,1520480874,ffbbccddeeaa,-67,2 
1520480893,f2bbccddeeaa,1520480873,ffbbccddeeaa,-68,2 
1520480893,f3bbccddeeaa,1520480888,ffbbccddeeaa,-81,2 
1520480893,f1bbccddeeaa,1520480878,ffbbccddeeaa,-75,2 
1520480894,f2bbccddeeaa,1520480875,ffbbccddeeaa,-72,2 
1520480894,f3bbccddeeaa,1520480889,ffbbccddeeaa,-71,2 
1520480894,f1bbccddeeaa,1520480883,ffbbccddeeaa,-64,2 
1520480894,f2bbccddeeaa,1520480877,ffbbccddeeaa,-76,2 
1520480894,f3bbccddeeaa,1520480892,ffbbccddeeaa,-85,2 
1520480895,f1bbccddeeaa,1520480887,ffbbccddeeaa,-67,2 
1520480895,f2bbccddeeaa,1520480879,ffbbccddeeaa,-78,2 
1520480895,f3bbccddeeaa,1520480894,ffbbccddeeaa,-69,2 
1520480895,f1bbccddeeaa,1520480893,ffbbccddeeaa,-65,2 
1520480896,f2bbccddeeaa,1520480882,ffbbccddeeaa,-77,2 
1520480896,f2bbccddeeaa,1520480888,ffbbccddeeaa,-80,2 
1520480897,f1bbccddeeaa,1520480896,ffbbccddeeaa,-66,2 
1520480897,f3bbccddeeaa,1520480896,ffbbccddeeaa,-73,2 
1520480897,f2bbccddeeaa,1520480893,ffbbccddeeaa,-83,2 
1520480897,f4bbccddeeaa,1520480871,ffbbccddeeaa,-81,2 
1520480897,f2bbccddeeaa,1520480894,ffbbccddeeaa,-74,2 
1520480898,f4bbccddeeaa,1520480873,ffbbccddeeaa,-86,2 
1520480898,f4bbccddeeaa,1520480878,ffbbccddeeaa,-77,2 
1520480899,f4bbccddeeaa,1520480880,ffbbccddeeaa,-80,2 
1520480899,f1bbccddeeaa,1520480899,ffbbccddeeaa,-67,2 
1520480899,f3bbccddeeaa,1520480899,ffbbccddeeaa,-74,2 
1520480900,f4bbccddeeaa,1520480883,ffbbccddeeaa,-84,2 
1520480900,f4bbccddeeaa,1520480885,ffbbccddeeaa,-85,2 
1520480901,f4bbccddeeaa,1520480887,ffbbccddeeaa,-90,2 
1520480901,f4bbccddeeaa,1520480889,ffbbccddeeaa,-79,2 
1520480902,f1bbccddeeaa,1520480901,ffbbccddeeaa,-73,2 
1520480902,f2bbccddeeaa,1520480901,ffbbccddeeaa,-86,2 
1520480902,f4bbccddeeaa,1520480892,ffbbccddeeaa,-77,2 
1520480903,f4bbccddeeaa,1520480894,ffbbccddeeaa,-78,2 
1520480903,f1bbccddeeaa,1520480902,ffbbccddeeaa,-72,2 
1520480904,f2bbccddeeaa,1520480903,ffbbccddeeaa,-70,2 
1520480904,f1bbccddeeaa,1520480903,ffbbccddeeaa,-72,2 
1520480904,f3bbccddeeaa,1520480903,ffbbccddeeaa,-69,2 
1520480904,f4bbccddeeaa,1520480903,ffbbccddeeaa,-81,2 
1520480919,f3bbccddeeaa,1520480906,ffbbccddeeaa,-68,2 
1520480919,f1bbccddeeaa,1520480905,ffbbccddeeaa,-65,2 
1520480919,f2bbccddeeaa,1520480906,ffbbccddeeaa,-67,2 
1520480919,f4bbccddeeaa,1520480906,ffbbccddeeaa,-83,2 
1520480920,f2bbccddeeaa,1520480908,ffbbccddeeaa,-71,2 
1520480920,f1bbccddeeaa,1520480908,ffbbccddeeaa,-72,2 
1520480920,f3bbccddeeaa,1520480908,ffbbccddeeaa,-68,2 
1520480920,f4bbccddeeaa,1520480908,ffbbccddeeaa,-76,2 
1520480920,f2bbccddeeaa,1520480912,ffbbccddeeaa,-82,2 
1520480920,f3bbccddeeaa,1520480911,ffbbccddeeaa,-79,2 
1520480920,f1bbccddeeaa,1520480910,ffbbccddeeaa,-71,2 
1520480920,f4bbccddeeaa,1520480909,ffbbccddeeaa,-86,2 
