1521086171,f3bbccddeeaa,1521086073,ffbbccddeeaa,-64,-8 
1521086171,f2bbccddeeaa,1521086090,ffbbccddeeaa,-76,-8 
1521086171,f1bbccddeeaa,1521086091,ffbbccddeeaa,-72,-8 
1521086172,f2bbccddeeaa,1521086103,ffbbccddeeaa,-81,-8 
1521086172,f1bbccddeeaa,1521086100,ffbbccddeeaa,-82,-8 
1521086172,f3bbccddeeaa,1521086083,ffbbccddeeaa,-66,-8 
1521086172,f2bbccddeeaa,1521086111,ffbbccddeeaa,-76,-8 
1521086172,f1bbccddeeaa,1521086111,ffbbccddeeaa,-72,-8 
1521086172,f3bbccddeeaa,1521086093,ffbbccddeeaa,-66,-8 
1521086173,f2bbccddeeaa,1521086122,ffbbccddeeaa,-80,-8 
1521086173,f1bbccddeeaa,1521086121,ffbbccddeeaa,-72,-8 
1521086173,f2bbccddeeaa,1521086131,ffbbccddeeaa,-76,-8 
1521086174,f1bbccddeeaa,1521086132,ffbbccddeeaa,-82,-8 
1521086174,f4bbccddeeaa,1521086090,ffbbccddeeaa,-80,-8 
1521086174,f2bbccddeeaa,1521086146,ffbbccddeeaa,-76,-8 
1521086174,f1bbccddeeaa,1521086141,ffbbccddeeaa,-72,-8 
1521086175,f2bbccddeeaa,1521086152,ffbbccddeeaa,-77,-8 
1521086175,f1bbccddeeaa,1521086153,ffbbccddeeaa,-82,-8 
1521086175,f4bbccddeeaa,1521086101,ffbbccddeeaa,-76,-8 
1521086175,f2bbccddeeaa,1521086163,ffbbccddeeaa,-82,-8 
1521086175,f1bbccddeeaa,1521086162,ffbbccddeeaa,-85,-8 
1521086175,f4bbccddeeaa,1521086112,ffbbccddeeaa,-80,-8 
1521086176,f2bbccddeeaa,1521086168,ffbbccddeeaa,-78,-8 
1521086176,f4bbccddeeaa,1521086121,ffbbccddeeaa,-85,-8 
1521086176,f1bbccddeeaa,1521086167,ffbbccddeeaa,-82,-8 
1521086176,f4bbccddeeaa,1521086133,ffbbccddeeaa,-77,-8 
1521086177,f1bbccddeeaa,1521086171,ffbbccddeeaa,-82,-8 
1521086177,f4bbccddeeaa,1521086142,ffbbccddeeaa,-85,-8 
1521086178,f4bbccddeeaa,1521086153,ffbbccddeeaa,-86,-8 
1521086178,f1bbccddeeaa,1521086178,ffbbccddeeaa,-74,-8 
1521086178,f4bbccddeeaa,1521086162,ffbbccddeeaa,-85,-8 
1521086179,f2bbccddeeaa,1521086178,ffbbccddeeaa,-76,-8 
1521086179,f4bbccddeeaa,1521086167,ffbbccddeeaa,-76,-8 
1521086180,f4bbccddeeaa,1521086171,ffbbccddeeaa,-79,-8 
1521086180,f3bbccddeeaa,1521086180,ffbbccddeeaa,-70,-8 
1521086181,f4bbccddeeaa,1521086177,ffbbccddeeaa,-77,-8 
1521086181,f4bbccddeeaa,1521086179,ffbbccddeeaa,-85,-8 
1521086188,f1bbccddeeaa,1521086187,ffbbccddeeaa,-83,-8 
1521086189,f2bbccddeeaa,1521086189,ffbbccddeeaa,-76,-8 
1521086189,f4bbccddeeaa,1521086189,ffbbccddeeaa,-80,-8 
1521086190,f3bbccddeeaa,1521086189,ffbbccddeeaa,-64,-8 
1521086198,f2bbccddeeaa,1521086197,ffbbccddeeaa,-80,-8 
1521086198,f4bbccddeeaa,1521086197,ffbbccddeeaa,-80,-8 
1521086199,f1bbccddeeaa,1521086199,ffbbccddeeaa,-84,-8 
1521086201,f3bbccddeeaa,1521086201,ffbbccddeeaa,-70,-8 
1521086208,f4bbccddeeaa,1521086207,ffbbccddeeaa,-80,-8 
1521086209,f1bbccddeeaa,1521086208,ffbbccddeeaa,-71,-8 
1521086209,f2bbccddeeaa,1521086209,ffbbccddeeaa,-80,-8 
1521086210,f3bbccddeeaa,1521086210,ffbbccddeeaa,-64,-8 
1521086219,f4bbccddeeaa,1521086218,ffbbccddeeaa,-80,-8 
1521086231,f3bbccddeeaa,1521086216,ffbbccddeeaa,-64,-8 
1521086231,f4bbccddeeaa,1521086226,ffbbccddeeaa,-86,-8 
1521086231,f1bbccddeeaa,1521086216,ffbbccddeeaa,-71,-8 
1521086231,f2bbccddeeaa,1521086215,ffbbccddeeaa,-77,-8 
1521086232,f3bbccddeeaa,1521086221,ffbbccddeeaa,-64,-8 
1521086232,f1bbccddeeaa,1521086218,ffbbccddeeaa,-83,-8 
1521086232,f2bbccddeeaa,1521086218,ffbbccddeeaa,-80,-8 
1521086232,f4bbccddeeaa,1521086228,ffbbccddeeaa,-80,-8 
1521086232,f3bbccddeeaa,1521086230,ffbbccddeeaa,-70,-8 
1521086232,f2bbccddeeaa,1521086230,ffbbccddeeaa,-77,-8 
1521086233,f4bbccddeeaa,1521086230,ffbbccddeeaa,-76,-8 
1521086233,f1bbccddeeaa,1521086223,ffbbccddeeaa,-85,-8 
1521086233,f1bbccddeeaa,1521086228,ffbbccddeeaa,-84,-8 
1521086238,f3bbccddeeaa,1521086238,ffbbccddeeaa,-70,-8 
1521086239,f1bbccddeeaa,1521086238,ffbbccddeeaa,-84,-8 
1521086240,f2bbccddeeaa,1521086239,ffbbccddeeaa,-81,-8 
1521086240,f4bbccddeeaa,1521086239,ffbbccddeeaa,-80,-8 
1521086243,f3bbccddeeaa,1521086242,ffbbccddeeaa,-64,-8 
1521086249,f4bbccddeeaa,1521086249,ffbbccddeeaa,-80,-8 
1521086250,f1bbccddeeaa,1521086249,ffbbccddeeaa,-84,-8 
1521086251,f2bbccddeeaa,1521086250,ffbbccddeeaa,-78,-8 
1521086251,f3bbccddeeaa,1521086251,ffbbccddeeaa,-70,-8 
1521086259,f1bbccddeeaa,1521086259,ffbbccddeeaa,-82,-8 
1521086260,f2bbccddeeaa,1521086259,ffbbccddeeaa,-76,-8 
1521086261,f4bbccddeeaa,1521086260,ffbbccddeeaa,-85,-8 
1521086263,f3bbccddeeaa,1521086262,ffbbccddeeaa,-70,-8 
1521086271,f1bbccddeeaa,1521086270,ffbbccddeeaa,-77,-8 
1521086271,f2bbccddeeaa,1521086271,ffbbccddeeaa,-77,-8 
1521086272,f3bbccddeeaa,1521086271,ffbbccddeeaa,-70,-8 
1521086272,f4bbccddeeaa,1521086272,ffbbccddeeaa,-76,-8 
1521086280,f1bbccddeeaa,1521086279,ffbbccddeeaa,-79,-8 
1521086280,f2bbccddeeaa,1521086280,ffbbccddeeaa,-71,-8 
1521086281,f4bbccddeeaa,1521086281,ffbbccddeeaa,-76,-8 
1521086282,f3bbccddeeaa,1521086281,ffbbccddeeaa,-66,-8 
1521086290,f4bbccddeeaa,1521086289,ffbbccddeeaa,-75,-8 
1521086291,f1bbccddeeaa,1521086291,ffbbccddeeaa,-79,-8 
1521086291,f2bbccddeeaa,1521086291,ffbbccddeeaa,-78,-8 
1521086293,f3bbccddeeaa,1521086292,ffbbccddeeaa,-65,-8 
1521086301,f1bbccddeeaa,1521086300,ffbbccddeeaa,-81,-8 
1521086301,f4bbccddeeaa,1521086300,ffbbccddeeaa,-76,-8 
1521086301,f2bbccddeeaa,1521086300,ffbbccddeeaa,-70,-8 
1521086304,f3bbccddeeaa,1521086303,ffbbccddeeaa,-66,-8 
1521086311,f4bbccddeeaa,1521086310,ffbbccddeeaa,-76,-8 
1521086312,f1bbccddeeaa,1521086311,ffbbccddeeaa,-81,-8 
1521086313,f3bbccddeeaa,1521086312,ffbbccddeeaa,-72,-8 
1521086313,f2bbccddeeaa,1521086312,ffbbccddeeaa,-76,-8 
1521086321,f1bbccddeeaa,1521086320,ffbbccddeeaa,-78,-8 
