1521196878,f2bbccddeeaa,1521196842,ffbbccddeeaa,-82,-8 
1521196879,f2bbccddeeaa,1521196848,ffbbccddeeaa,-85,-8 
1521196879,f2bbccddeeaa,1521196850,ffbbccddeeaa,-87,-8 
1521196880,f1bbccddeeaa,1521196846,ffbbccddeeaa,-86,-8 
1521196880,f2bbccddeeaa,1521196852,ffbbccddeeaa,-86,-8 
1521196880,f1bbccddeeaa,1521196854,ffbbccddeeaa,-89,-8 
1521196881,f2bbccddeeaa,1521196859,ffbbccddeeaa,-87,-8 
1521196881,f1bbccddeeaa,1521196862,ffbbccddeeaa,-86,-8 
1521196881,f2bbccddeeaa,1521196865,ffbbccddeeaa,-91,-8 
1521196882,f1bbccddeeaa,1521196866,ffbbccddeeaa,-85,-8 
1521196882,f3bbccddeeaa,1521196849,ffbbccddeeaa,-85,-8 
1521196882,f2bbccddeeaa,1521196868,ffbbccddeeaa,-91,-8 
1521196882,f1bbccddeeaa,1521196870,ffbbccddeeaa,-84,-8 
1521196882,f3bbccddeeaa,1521196855,ffbbccddeeaa,-81,-8 
1521196883,f2bbccddeeaa,1521196874,ffbbccddeeaa,-85,-8 
1521196883,f1bbccddeeaa,1521196877,ffbbccddeeaa,-90,-8 
1521196883,f3bbccddeeaa,1521196856,ffbbccddeeaa,-83,-8 
1521196883,f2bbccddeeaa,1521196878,ffbbccddeeaa,-86,-8 
1521196883,f1bbccddeeaa,1521196882,ffbbccddeeaa,-85,-8 
1521196884,f3bbccddeeaa,1521196863,ffbbccddeeaa,-79,-8 
1521196884,f2bbccddeeaa,1521196881,ffbbccddeeaa,-90,-8 
1521196884,f4bbccddeeaa,1521196857,ffbbccddeeaa,-92,-8 
1521196884,f3bbccddeeaa,1521196865,ffbbccddeeaa,-80,-8 
1521196884,f4bbccddeeaa,1521196859,ffbbccddeeaa,-76,-8 
1521196885,f3bbccddeeaa,1521196866,ffbbccddeeaa,-80,-8 
1521196885,f4bbccddeeaa,1521196861,ffbbccddeeaa,-83,-8 
1521196885,f3bbccddeeaa,1521196868,ffbbccddeeaa,-76,-8 
1521196886,f4bbccddeeaa,1521196863,ffbbccddeeaa,-81,-8 
1521196886,f3bbccddeeaa,1521196872,ffbbccddeeaa,-82,-8 
1521196886,f4bbccddeeaa,1521196867,ffbbccddeeaa,-80,-8 
1521196887,f3bbccddeeaa,1521196877,ffbbccddeeaa,-79,-8 
1521196887,f4bbccddeeaa,1521196874,ffbbccddeeaa,-80,-8 
1521196887,f3bbccddeeaa,1521196886,ffbbccddeeaa,-78,-8 
1521196887,f4bbccddeeaa,1521196876,ffbbccddeeaa,-78,-8 
1521196888,f4bbccddeeaa,1521196877,ffbbccddeeaa,-81,-8 
1521196888,f1bbccddeeaa,1521196888,ffbbccddeeaa,-84,-8 
1521196889,f4bbccddeeaa,1521196879,ffbbccddeeaa,-82,-8 
1521196889,f3bbccddeeaa,1521196888,ffbbccddeeaa,-81,-8 
1521196889,f4bbccddeeaa,1521196881,ffbbccddeeaa,-82,-8 
1521196890,f4bbccddeeaa,1521196886,ffbbccddeeaa,-78,-8 
1521196891,f4bbccddeeaa,1521196890,ffbbccddeeaa,-82,-8 
1521196891,f2bbccddeeaa,1521196890,ffbbccddeeaa,-89,-8 
1521196896,f2bbccddeeaa,1521196895,ffbbccddeeaa,-87,-8 
1521196896,f1bbccddeeaa,1521196895,ffbbccddeeaa,-85,-8 
1521196896,f3bbccddeeaa,1521196896,ffbbccddeeaa,-79,-8 
1521196899,f4bbccddeeaa,1521196899,ffbbccddeeaa,-82,-8 
1521196902,f1bbccddeeaa,1521196897,ffbbccddeeaa,-91,-8 
1521196902,f3bbccddeeaa,1521196897,ffbbccddeeaa,-80,-8 
1521196902,f2bbccddeeaa,1521196897,ffbbccddeeaa,-92,-8 
1521196903,f2bbccddeeaa,1521196902,ffbbccddeeaa,-90,-8 
1521196903,f3bbccddeeaa,1521196900,ffbbccddeeaa,-76,-8 
1521196904,f3bbccddeeaa,1521196902,ffbbccddeeaa,-80,-8 
1521196906,f4bbccddeeaa,1521196906,ffbbccddeeaa,-83,-8 
1521196907,f2bbccddeeaa,1521196907,ffbbccddeeaa,-86,-8 
1521196907,f3bbccddeeaa,1521196907,ffbbccddeeaa,-85,-8 
1521196908,f4bbccddeeaa,1521196908,ffbbccddeeaa,-77,-8 
1521196909,f1bbccddeeaa,1521196908,ffbbccddeeaa,-91,-8 
1521196913,f4bbccddeeaa,1521196912,ffbbccddeeaa,-82,-8 
1521196914,f2bbccddeeaa,1521196914,ffbbccddeeaa,-85,-8 
1521196915,f1bbccddeeaa,1521196915,ffbbccddeeaa,-91,-8 
1521196917,f2bbccddeeaa,1521196917,ffbbccddeeaa,-85,-8 
1521196918,f4bbccddeeaa,1521196917,ffbbccddeeaa,-76,-8 
1521196918,f2bbccddeeaa,1521196917,ffbbccddeeaa,-88,-8 
1521196918,f1bbccddeeaa,1521196917,ffbbccddeeaa,-89,-8 
